id_hogar,id_persona,presencia_carencia_salud_persona,presencia_rezago_educativo_persona,presencia_carencia_seguridad_social_persona
2838420,28384202,yes,yes,yes
2838420,28384203,yes,no,yes
2838420,28384204,yes,no,yes
2838542,28385421,yes,yes,yes
2838542,28385422,yes,yes,yes
2838542,28385423,yes,yes,yes
2838545,28385451,yes,yes,no
2838545,28385452,no,yes,no
2838545,28385453,yes,no,yes
2838545,28385454,,,yes
2838545,28385455,,,yes
2838545,28385456,,,yes
2838546,28385461,no,no,no
2838546,28385462,yes,no,yes
2838546,28385463,,,yes
2838546,28385464,,,yes
2838550,28385501,yes,yes,yes
2838550,28385502,no,yes,yes
2838551,28385511,yes,no,yes
2838551,28385512,yes,no,yes
2838551,28385513,yes,no,yes
2838551,28385514,yes,no,yes
2838551,28385515,no,no,no
2838551,28385516,yes,no,yes
2838554,28385541,yes,yes,no
2838554,28385542,yes,no,yes
2838554,28385543,yes,no,yes
2838624,28386241,yes,no,yes
2838625,28386251,no,no,no
2838625,28386252,no,no,no
2838625,28386253,no,no,yes
2838625,28386254,no,no,yes
2838625,28386255,no,no,yes
2838630,28386301,yes,yes,no
2838631,28386311,no,no,no
2838631,28386312,no,no,yes
2838632,28386321,no,no,no
2838632,28386322,no,no,no
2838632,28386323,no,no,no
2838632,28386324,no,no,yes
2838632,28386325,no,no,yes
2838633,28386331,no,no,yes
2838633,28386332,no,no,no
2838633,28386333,yes,no,yes
2838633,28386334,yes,yes,yes
2838638,28386381,yes,no,yes
2838638,28386382,yes,no,yes
2838638,28386383,yes,no,yes
2838639,28386391,no,yes,no
2838639,28386392,no,no,yes
2838639,28386393,no,no,no
2838639,28386394,no,no,yes
2838639,28386395,no,no,yes
2838639,28386396,no,yes,yes
2838639,28386397,no,no,no
2838639,28386398,no,no,no
2838639,28386399,no,no,yes
2838640,28386401,yes,no,yes
2838640,28386402,no,no,no
2838640,28386403,yes,yes,yes
2838640,28386404,yes,no,yes
2838640,28386405,yes,no,yes
2838641,28386411,yes,no,yes
2838641,28386412,yes,no,yes
2838641,28386413,yes,no,yes
2838641,28386414,no,no,no
2838641,28386415,no,no,no
2838641,28386416,yes,no,yes
2838641,28386417,yes,no,yes
2838641,28386418,no,no,yes
2838641,28386419,yes,yes,yes
2838644,28386441,,no,yes
2838644,28386442,,no,yes
2838644,28386443,yes,no,yes
2838645,28386451,no,no,no
2838645,28386452,no,yes,no
2838645,28386453,no,no,yes
2838648,28386481,no,yes,no
2838648,28386482,no,yes,no
2838648,28386483,no,no,no
2838648,28386484,no,yes,no
2838648,28386485,no,yes,yes
2838648,28386486,yes,yes,yes
2838648,28386487,yes,no,yes
2838660,28386601,yes,yes,yes
2838660,28386602,yes,no,yes
2838660,28386603,yes,no,yes
2838660,28386604,yes,no,yes
2838660,28386605,yes,no,yes
2838662,28386621,yes,no,no
2838662,28386622,yes,yes,no
2838667,28386671,yes,no,yes
2838667,28386672,yes,no,yes
2838667,28386673,no,no,yes
2838668,28386681,yes,yes,yes
2838668,28386682,yes,no,yes
2838668,28386683,yes,no,yes
2838674,28386741,,no,yes
2838674,28386742,no,no,no
2838674,28386743,no,no,yes
2838675,28386751,,no,yes
2838675,28386752,,yes,yes
2838675,28386753,,no,yes
2838676,28386761,,no,yes
2838677,28386771,,no,yes
2838677,28386772,,yes,yes
2838677,28386773,,no,yes
2838677,28386774,,no,yes
2838677,28386775,,no,yes
2838677,28386776,,no,yes
2838678,28386781,,no,yes
2838678,28386782,no,no,no
2838678,28386783,,no,yes
2838678,28386784,no,no,no
2838682,28386821,no,yes,no
2838682,28386822,no,no,no
2838685,28386851,,no,yes
2838685,28386852,,yes,no
2838685,28386853,,yes,no
2838685,28386854,,no,yes
2838686,28386861,,no,yes
2838686,28386862,,no,yes
2838686,28386863,,no,yes
2838686,28386864,,no,yes
2838686,28386865,,no,yes
2838686,28386866,,no,no
2838687,28386871,,yes,yes
2838687,28386872,,yes,yes
2838687,28386873,,no,yes
2838687,28386874,,no,yes
2838690,28386901,yes,no,yes
2838690,28386902,yes,no,yes
2838690,28386903,yes,no,yes
2838691,28386911,no,no,no
2838691,28386912,no,yes,no
2838691,28386913,no,yes,no
2838691,28386914,yes,no,yes
2838691,28386915,no,yes,yes
2838691,28386916,yes,no,yes
2838691,28386917,no,no,yes
2838692,28386921,yes,no,yes
2838692,28386922,yes,yes,yes
2838692,28386923,yes,no,yes
2838692,28386924,yes,no,yes
2838692,28386925,no,no,no
2838692,28386926,yes,no,yes
2838693,28386931,,yes,no
2838693,28386932,,no,no
2838695,28386951,no,no,no
2838695,28386952,yes,yes,yes
2838695,28386953,no,no,no
2838696,28386961,,no,yes
2838696,28386962,,no,yes
2838696,28386963,,no,yes
2838696,28386964,,no,yes
2838696,28386965,,no,yes
2838697,28386971,no,yes,yes
2838698,28386981,yes,no,yes
2838698,28386982,yes,yes,yes
2838698,28386983,yes,no,yes
2838698,28386984,yes,no,yes
2838700,28387001,no,no,no
2838701,28387011,,no,yes
2838701,28387012,,no,yes
2838701,28387013,,no,yes
2838706,28387061,no,no,yes
2838706,28387062,,yes,yes
2838707,28387071,,no,yes
2838707,28387072,,no,yes
2838717,28387171,no,no,no
2838717,28387172,no,no,yes
2838718,28387181,no,no,yes
2838718,28387182,no,no,no
2838718,28387183,no,no,yes
2838718,28387184,no,no,yes
2838721,28387211,no,no,yes
2838721,28387212,no,no,no
2838721,28387213,no,no,yes
2838721,28387214,no,no,yes
2838722,28387221,no,no,no
2838722,28387222,no,no,no
2838722,28387223,no,no,yes
2838722,28387224,no,no,yes
2838723,28387231,no,no,yes
2838723,28387232,no,no,no
2838723,28387233,no,no,yes
2838723,28387234,no,no,yes
2838727,28387271,no,no,no
2838730,28387301,no,no,no
2838730,28387302,no,no,no
2838731,28387311,no,no,no
2838731,28387312,no,,no
2838731,28387313,no,no,yes
2846763,28467631,no,no,no
2846763,28467632,no,no,no
2846763,28467633,no,yes,no
2846765,28467651,no,no,no
2846765,28467652,no,yes,no
2846765,28467653,no,yes,no
2846765,28467654,no,no,yes
2846765,28467655,no,yes,no
2846766,28467661,yes,no,yes
2846768,28467681,no,no,yes
2846768,28467682,no,no,yes
2846768,28467683,no,no,yes
2846768,28467684,no,yes,yes
2846768,28467685,no,no,yes
2846769,28467691,no,no,no
2846769,28467692,no,no,yes
2846769,28467693,no,no,yes
2846770,28467701,no,yes,yes
2846770,28467702,no,no,no
2846770,28467703,yes,no,yes
2846770,28467704,no,no,yes
2846829,28468291,no,no,yes
2846829,28468292,no,no,yes
2846829,28468293,,no,yes
2846830,28468301,no,no,no
2846830,28468302,no,no,no
2846830,28468303,,no,yes
2846867,28468671,yes,no,no
2846867,28468672,yes,no,no
2847237,28472371,yes,yes,yes
2847237,28472372,yes,no,yes
2847237,28472373,yes,no,yes
2847239,28472391,yes,no,yes
2847241,28472411,no,no,yes
2847241,28472412,no,no,no
2847241,28472413,yes,no,yes
2847241,28472414,yes,no,yes
2847241,28472415,yes,no,yes
2847241,28472416,yes,no,yes
2847241,28472417,yes,yes,yes
2847242,28472421,no,no,no
2847242,28472422,,no,yes
2847242,28472423,,no,yes
2847242,28472424,,no,yes
2847242,28472425,no,no,yes
2847242,28472426,,no,yes
2847242,28472427,,no,yes
2847242,28472428,,no,yes
2847243,28472431,no,no,no
2847273,28472731,,no,yes
2847273,28472732,yes,no,no
2847273,28472733,yes,no,yes
2847696,28476961,no,yes,no
2847696,28476962,no,yes,yes
2847696,28476963,no,no,yes
2847697,28476971,no,yes,no
2847697,28476972,no,yes,yes
2847697,28476973,no,no,yes
2847697,28476974,no,no,yes
2847697,28476975,no,no,yes
2851257,28512571,yes,no,no
2851257,28512572,yes,no,yes
2851257,28512573,yes,no,yes
2851257,28512574,yes,no,yes
2851257,28512575,yes,no,yes
2851259,28512591,no,no,yes
2851259,28512592,no,no,no
2851259,28512593,no,yes,yes
2851260,28512601,no,no,no
2851263,28512631,no,no,no
2851263,28512632,no,no,no
2851266,28512661,yes,no,no
2851543,28515431,yes,yes,yes
2851543,28515432,yes,no,yes
2851543,28515433,,yes,yes
2851546,28515461,yes,yes,yes
2851546,28515462,yes,no,yes
2851546,28515463,yes,no,yes
2851546,28515464,yes,no,yes
2851547,28515471,yes,no,yes
2851547,28515472,yes,no,yes
2851547,28515473,yes,yes,yes
2851547,28515474,yes,yes,yes
2851547,28515475,yes,no,yes
2851548,28515481,yes,no,yes
2851548,28515482,yes,no,yes
2851548,28515483,yes,no,yes
2851548,28515484,yes,no,yes
2851548,28515485,yes,no,no
2851548,28515486,yes,no,no
2851554,28515541,no,no,yes
2851554,28515542,no,no,yes
2851555,28515551,no,no,no
2851555,28515552,no,yes,yes
2851556,28515561,no,no,no
2851556,28515562,no,no,no
2851556,28515563,no,no,no
2851556,28515564,no,no,yes
2851556,28515565,no,no,yes
2851556,28515566,yes,no,yes
2851556,28515567,yes,no,yes
2851556,28515568,yes,no,yes
2851556,28515569,no,yes,no
2851557,28515571,no,no,yes
2851557,28515572,no,no,no
2851557,28515573,no,no,no
2851558,28515581,no,yes,no
2851561,28515611,no,no,no
2851561,28515612,no,no,yes
2851562,28515621,no,no,yes
2851562,28515622,no,no,no
2851562,28515623,no,no,yes
2851562,28515624,no,no,yes
2851562,28515625,no,no,yes
2851562,28515626,no,no,yes
2851564,28515641,yes,no,yes
2851564,28515642,yes,yes,yes
2851564,28515643,yes,no,yes
2851564,28515644,yes,no,yes
2851564,28515645,yes,yes,yes
2851565,28515651,no,yes,no
2851565,28515652,no,yes,yes
2851566,28515661,no,yes,no
2851567,28515671,yes,no,yes
2851567,28515672,yes,yes,yes
2851567,28515673,yes,yes,yes
2851567,28515674,yes,yes,yes
2851567,28515675,yes,no,yes
2851567,28515676,no,no,yes
2851567,28515677,yes,no,yes
2851569,28515691,no,no,yes
2851569,28515692,no,no,no
2851569,28515693,no,no,yes
2851569,28515694,no,no,yes
2851569,28515695,no,no,yes
2851571,28515711,no,yes,no
2851571,28515712,no,no,yes
2851571,28515713,no,no,no
2851574,28515741,no,no,yes
2851575,28515751,no,yes,no
2851576,28515761,yes,no,no
2851576,28515762,yes,no,yes
2851576,28515763,yes,no,yes
2851576,28515764,yes,no,yes
2851576,28515765,yes,no,yes
2851576,28515766,yes,yes,yes
2851578,28515781,yes,no,yes
2851578,28515782,yes,yes,yes
2851578,28515783,yes,no,yes
2851578,28515784,yes,no,yes
2851578,28515785,yes,no,yes
2851580,28515801,no,yes,no
2851580,28515802,no,yes,no
2851580,28515803,no,yes,no
2851580,28515804,no,no,yes
2851580,28515805,no,no,yes
2851580,28515806,no,no,yes
2851580,28515807,no,yes,no
2851580,28515808,no,yes,no
2851580,28515809,no,yes,no
2851581,28515811,no,no,yes
2851581,28515812,no,no,yes
2851581,28515813,no,no,no
2851581,28515814,no,no,no
2851581,28515815,no,no,yes
2851582,28515821,no,no,no
2851582,28515822,no,no,yes
2851583,28515831,no,no,yes
2851583,28515832,,no,yes
2851583,28515833,no,yes,no
2851585,28515851,,no,yes
2851585,28515852,,no,yes
2851585,28515853,,yes,yes
2851588,28515881,no,yes,no
2851588,28515882,,no,yes
2851588,28515883,,no,yes
2851588,28515884,,no,yes
2851589,28515891,no,yes,yes
2851589,28515892,no,yes,no
2851589,28515893,no,,no
2851589,28515894,no,no,yes
2851589,28515895,,no,yes
2851716,28517161,,yes,yes
2851716,28517162,no,no,no
2851716,28517163,no,no,yes
2851716,28517164,no,no,yes
2851716,28517165,no,no,yes
2851716,28517166,no,no,yes
2851716,28517167,no,no,no
2851717,28517171,no,no,yes
2851717,28517172,no,no,no
2851717,28517173,no,no,no
2851717,28517174,no,no,yes
2851719,28517191,yes,no,yes
2851719,28517192,no,no,no
2851719,28517193,yes,no,yes
2851719,28517194,no,yes,yes
2851719,28517195,no,no,no
2851719,28517196,yes,no,yes
2851720,28517201,no,yes,no
2851720,28517202,yes,yes,yes
2851724,28517241,yes,yes,no
2851724,28517242,no,no,no
2851724,28517243,no,no,yes
2851730,28517301,no,yes,no
2851730,28517302,yes,no,yes
2851730,28517303,no,no,no
2851730,28517304,yes,no,yes
2851730,28517305,yes,no,yes
2851732,28517321,no,no,no
2851732,28517322,no,no,no
2851732,28517323,no,no,no
2851732,28517324,no,no,yes
2851732,28517325,no,no,yes
2851732,28517326,no,no,yes
2851734,28517341,no,no,no
2851734,28517342,no,no,no
2851735,28517351,no,no,no
2851736,28517361,no,no,no
2851742,28517421,no,no,yes
2851742,28517422,no,no,no
2851742,28517423,no,yes,yes
2851744,28517441,no,yes,no
2851744,28517442,no,yes,no
2851750,28517501,,,yes
2851750,28517502,,,yes
2851750,28517503,,,yes
2851750,28517504,,,yes
2851750,28517505,,,yes
2851750,28517506,,,yes
2851751,28517511,no,no,no
2851751,28517512,yes,no,no
2851808,28518081,yes,no,yes
2851808,28518082,yes,yes,yes
2851808,28518083,yes,yes,yes
2851808,28518084,yes,no,yes
2851808,28518085,yes,no,yes
2851808,28518086,yes,no,yes
2851828,28518281,yes,,no
2851828,28518282,,no,yes
2851830,28518301,no,no,no
2851830,28518302,,no,yes
2851830,28518303,no,no,yes
2851830,28518304,yes,no,no
2851830,28518305,no,no,yes
2851831,28518311,no,no,no
2851831,28518312,no,no,yes
2851831,28518313,no,no,no
2851831,28518314,yes,no,yes
2851831,28518315,no,no,yes
2851831,28518316,yes,no,yes
2851831,28518317,yes,no,yes
2851856,28518561,no,yes,yes
2851856,28518562,no,no,no
2851856,28518563,no,no,yes
2851856,28518564,no,no,yes
2851862,28518621,no,no,no
2851862,28518622,no,no,no
2851862,28518623,no,no,no
2851862,28518624,no,no,no
2851862,28518625,no,no,no
2851871,28518711,no,yes,yes
2851871,28518712,no,yes,no
2851871,28518713,no,no,yes
2851871,28518714,no,no,yes
2851871,28518715,no,no,yes
2851872,28518721,no,yes,no
2851872,28518722,no,no,no
2851872,28518723,no,yes,no
2851872,28518724,no,no,yes
2851872,28518725,no,yes,no
2851874,28518741,no,yes,no
2851874,28518742,no,yes,no
2851876,28518761,no,no,no
2851876,28518762,no,,no
2851944,28519441,no,yes,no
2851945,28519451,no,no,no
2851945,28519452,no,yes,no
2851945,28519453,,no,yes
2851945,28519454,,no,yes
2851945,28519455,,no,yes
2851946,28519461,no,no,no
2851946,28519462,,no,yes
2851946,28519463,,no,yes
2852131,28521311,no,yes,yes
2852131,28521312,no,no,no
2852131,28521313,no,yes,yes
2852131,28521314,no,no,yes
2852131,28521315,no,no,yes
2852132,28521321,yes,no,yes
2852132,28521322,yes,no,yes
2852132,28521323,yes,no,yes
2852132,28521324,yes,no,yes
2852133,28521331,no,no,yes
2852133,28521332,no,no,no
2852133,28521333,no,no,yes
2852133,28521334,no,no,yes
2852133,28521335,no,no,yes
2852133,28521336,no,no,yes
2852133,28521337,no,no,yes
2852137,28521371,no,no,yes
2852137,28521372,no,no,yes
2852137,28521373,no,no,yes
2852138,28521381,no,yes,no
2852138,28521382,yes,yes,yes
2852139,28521391,no,yes,yes
2852139,28521392,no,yes,no
2852139,28521393,yes,no,yes
2852139,28521394,no,no,yes
2852140,28521401,no,yes,no
2852140,28521402,no,no,no
2852140,28521403,no,no,no
2852140,28521404,no,yes,no
2852141,28521411,no,yes,no
2852141,28521412,no,yes,no
2852141,28521413,,no,yes
2852319,28523191,no,yes,no
2852319,28523192,no,no,no
2852319,28523193,no,no,yes
2852320,28523201,no,no,no
2852320,28523202,no,no,yes
2852321,28523211,no,no,no
2852321,28523212,yes,no,yes
2852321,28523213,no,no,no
2852321,28523214,no,no,yes
2852324,28523241,no,no,no
2852324,28523242,no,no,no
2852324,28523243,no,no,no
2852324,28523244,no,no,yes
2852325,28523251,yes,yes,no
2852325,28523252,yes,no,yes
2852325,28523253,yes,yes,yes
2852325,28523254,yes,yes,yes
2852327,28523271,yes,no,yes
2852327,28523272,yes,no,yes
2852327,28523273,yes,no,yes
2852327,28523274,yes,no,yes
2852327,28523275,yes,no,yes
2852327,28523276,yes,no,yes
2852328,28523281,no,yes,no
2852328,28523282,no,no,no
2852328,28523283,yes,no,yes
2852328,28523284,yes,yes,yes
2852329,28523291,no,no,no
2852329,28523292,no,,yes
2852329,28523293,no,no,no
2852329,28523294,yes,no,yes
2852330,28523301,yes,no,yes
2852330,28523302,yes,no,yes
2852330,28523303,yes,no,yes
2852330,28523304,yes,no,yes
2852332,28523321,no,no,yes
2852332,28523322,no,no,no
2852332,28523323,no,no,no
2852332,28523324,no,no,no
2852332,28523325,,no,yes
2852334,28523341,,yes,yes
2852334,28523342,,yes,yes
2852334,28523343,no,yes,no
2852337,28523371,,yes,yes
2852337,28523372,,no,yes
2852338,28523381,no,yes,no
2852339,28523391,,no,yes
2852339,28523392,,no,yes
2852340,28523401,no,no,no
2855592,28555921,no,no,yes
2855592,28555922,no,no,no
2855592,28555923,no,no,yes
2855592,28555924,no,no,yes
2855597,28555971,no,yes,no
2855597,28555972,no,no,no
2855597,28555973,no,no,no
2855597,28555974,no,no,yes
2855597,28555975,no,no,no
2855598,28555981,no,no,no
2855598,28555982,no,no,no
2855598,28555983,no,no,no
2855599,28555991,yes,no,yes
2855599,28555992,no,no,no
2855599,28555993,no,no,yes
2855599,28555994,no,no,yes
2855600,28556001,yes,no,yes
2855600,28556002,no,no,no
2855916,28559161,yes,no,yes
2855916,28559162,no,no,yes
2855916,28559163,no,no,yes
2855916,28559164,yes,no,yes
2855918,28559181,no,no,no
2855918,28559182,no,yes,no
2855919,28559191,no,no,no
2855923,28559231,no,no,no
2855923,28559232,no,no,yes
2855923,28559233,no,no,no
2855923,28559234,yes,no,yes
2855923,28559235,no,no,no
2855924,28559241,no,yes,no
2855924,28559242,no,no,no
2855924,28559243,no,no,yes
2855924,28559244,no,no,no
2855924,28559245,no,no,no
2855924,28559246,no,no,no
2855924,28559247,no,no,no
2855925,28559251,yes,no,no
2855925,28559252,yes,no,no
2855925,28559253,yes,no,yes
2855925,28559254,yes,no,yes
2855925,28559255,yes,yes,yes
2855925,28559256,yes,no,yes
2855926,28559261,no,yes,yes
2855926,28559262,no,no,no
2855926,28559263,no,no,yes
2855927,28559271,no,no,no
2855927,28559272,no,no,no
2855934,28559341,yes,no,yes
2855934,28559342,no,yes,no
2855934,28559343,yes,no,yes
2855935,28559351,no,yes,no
2855935,28559352,no,no,no
2855935,28559353,yes,no,yes
2855935,28559354,no,no,yes
2855935,28559355,no,no,no
2855998,28559981,yes,no,yes
2855998,28559982,yes,no,yes
2855998,28559983,yes,no,yes
2855998,28559984,yes,no,yes
2855998,28559985,yes,no,yes
2856166,28561661,no,no,no
2856166,28561662,no,no,no
2856167,28561671,no,no,no
2856167,28561672,no,yes,no
2856167,28561673,no,no,yes
2856167,28561674,no,no,no
2856168,28561681,no,no,no
2856168,28561682,no,yes,yes
2856168,28561683,no,no,yes
2856168,28561684,no,no,yes
2856170,28561701,no,yes,yes
2856170,28561702,yes,no,yes
2856170,28561703,no,no,no
2856171,28561711,no,no,no
2856171,28561712,no,no,yes
2856171,28561713,no,no,yes
2856172,28561721,yes,no,yes
2856172,28561722,yes,no,yes
2856172,28561723,yes,no,yes
2856174,28561741,yes,,yes
2856174,28561742,yes,no,yes
2856179,28561791,yes,no,yes
2856179,28561792,yes,no,yes
2856179,28561793,yes,no,yes
2856179,28561794,yes,no,yes
2856179,28561795,yes,no,yes
2856179,28561796,yes,no,yes
2856180,28561801,yes,yes,no
2856180,28561802,yes,no,no
2856184,28561841,no,no,yes
2856184,28561842,no,no,no
2856184,28561843,no,no,yes
2856184,28561844,no,no,yes
2856184,28561845,no,no,yes
2856184,28561846,no,no,yes
2856189,28561891,no,no,yes
2856189,28561892,no,no,no
2856189,28561893,no,no,yes
2856189,28561894,no,yes,yes
2856191,28561911,yes,no,yes
2856191,28561912,yes,no,yes
2856191,28561913,yes,no,yes
2856191,28561914,yes,no,yes
2856199,28561991,yes,no,no
2856199,28561992,yes,no,yes
2856200,28562001,no,yes,yes
2856200,28562002,,yes,yes
2856200,28562003,,no,yes
2856201,28562011,,no,yes
2856201,28562012,,,yes
2856201,28562013,no,no,no
2856201,28562014,no,yes,yes
2856202,28562021,,no,no
2856344,28563441,,yes,yes
2856344,28563442,,no,yes
2856344,28563443,,yes,yes
2856345,28563451,no,yes,yes
2856346,28563461,,yes,yes
2856346,28563462,,yes,no
2856349,28563491,no,no,yes
2856349,28563492,no,yes,no
2856349,28563493,no,no,no
2856349,28563494,,no,yes
2856349,28563495,,no,yes
2856372,28563721,no,yes,yes
2856372,28563722,no,yes,no
2856372,28563723,no,no,yes
2856373,28563731,no,no,no
2856373,28563732,no,no,no
2856373,28563733,yes,no,yes
2856373,28563734,yes,no,yes
2856373,28563735,yes,no,yes
2856375,28563751,no,no,no
2856375,28563752,yes,yes,no
2856375,28563753,yes,yes,yes
2856375,28563754,yes,no,yes
2856375,28563755,yes,no,yes
2856375,28563756,yes,no,yes
2856375,28563757,yes,no,yes
2856375,28563758,yes,no,yes
2859673,28596731,,no,yes
2859673,28596732,,no,yes
2859673,28596733,no,no,yes
2859673,28596734,no,no,yes
2859695,28596951,yes,no,yes
2859695,28596952,yes,no,yes
2859695,28596953,no,no,no
2859695,28596954,yes,no,yes
2859695,28596955,yes,no,yes
2859695,28596956,yes,no,yes
2859703,28597031,yes,no,yes
2859703,28597032,yes,no,yes
2859703,28597033,yes,no,yes
2859704,28597041,yes,yes,yes
2863200,28632001,yes,yes,yes
2863200,28632002,yes,yes,yes
2863201,28632011,yes,no,yes
2863201,28632012,yes,yes,yes
2863201,28632013,no,no,yes
2863201,28632014,yes,no,yes
2863203,28632031,yes,no,no
2863203,28632032,yes,no,no
2863206,28632061,yes,yes,yes
2863206,28632062,yes,no,no
2863207,28632071,no,yes,no
2863207,28632072,no,yes,no
2863207,28632073,no,yes,no
2863207,28632074,no,no,yes
2863207,28632075,no,no,yes
2863208,28632081,no,yes,yes
2863208,28632082,no,no,no
2863208,28632083,no,no,yes
2863210,28632101,no,no,no
2863210,28632102,no,no,yes
2863210,28632103,,no,yes
2863210,28632104,,no,yes
2863211,28632111,no,no,no
2863211,28632112,no,no,no
2863211,28632113,no,no,yes
2863211,28632114,no,no,yes
2863212,28632121,no,yes,no
2863212,28632122,no,no,yes
2863212,28632123,,no,yes
2863212,28632124,yes,yes,yes
2863213,28632131,,yes,yes
2863213,28632132,no,yes,no
2863213,28632133,no,yes,yes
2863213,28632134,no,no,no
2863213,28632135,no,yes,no
2863452,28634521,no,no,no
2863452,28634522,no,no,no
2863452,28634523,no,no,no
