id_hogar,id_persona,es_elegible_desde_la_cuna,es_elegible_mi_beca_para_empezar,es_elegible_beca_rita_cetina,es_elegible_beca_benito_juarez,es_elegible_jovenes_escribiendo_el_futuro,es_elegible_jovenes_construyendo_futuro,es_elegible_seguro_desempleo_cdmx,es_elegible_ingreso_ciudadano_universal,es_elegible_pension_mujeres_bienestar,es_elegible_imss_bienestar,es_elegible_inea,es_elegible_leche_bienestar,es_elegible_pension_adultos_mayores
3063714,30637143,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063714,30637144,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3063714,30637145,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063715,30637151,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063715,30637152,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063716,30637161,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063716,30637162,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063716,30637163,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
3063716,30637164,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3063716,30637165,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no
3063717,30637171,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063717,30637172,no,no,no,no,no,yes,yes,no,no,yes,no,no,no
3063717,30637173,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no
3063717,30637174,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063717,30637175,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
3063717,30637176,no,no,no,no,no,no,no,no,no,yes,,yes,no
3063719,30637191,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063719,30637192,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063719,30637193,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063719,30637194,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no
3063720,30637201,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063720,30637202,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063721,30637211,no,no,no,no,no,no,no,no,no,no,no,yes,yes
3063722,30637221,no,no,no,no,no,no,no,no,no,no,no,no,no
3063722,30637222,no,no,no,no,no,no,no,no,no,no,no,no,no
3063722,30637223,no,no,no,no,no,no,no,no,no,no,,yes,no
3063722,30637224,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3063725,30637251,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063726,30637261,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063799,30637991,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3063799,30637992,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063802,30638021,no,no,no,no,no,no,no,no,no,,no,no,no
3063803,30638031,no,no,no,no,no,no,no,no,no,no,no,no,no
3063803,30638032,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3063803,30638033,no,no,yes,no,no,no,no,no,no,no,no,yes,no
3063805,30638051,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063805,30638052,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3063805,30638053,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063805,30638054,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063808,30638081,no,no,no,no,no,no,no,no,no,,no,no,no
3063811,30638111,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063811,30638112,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063811,30638113,no,no,no,no,no,yes,yes,no,no,yes,no,no,no
3063812,30638121,no,no,no,no,no,no,no,no,no,,no,yes,no
3063812,30638122,no,no,no,no,no,no,no,no,no,no,yes,no,no
3063812,30638123,no,no,no,yes,yes,no,no,no,no,,yes,no,no
3063812,30638124,no,yes,no,no,no,no,no,no,no,,no,yes,no
3063812,30638125,no,no,no,no,no,no,no,no,no,no,yes,no,no
3063814,30638141,no,no,no,no,no,no,no,no,no,no,no,no,no
3063814,30638142,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063817,30638171,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063817,30638172,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063817,30638173,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063817,30638174,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
3063921,30639211,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063922,30639221,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
3063923,30639231,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063923,30639232,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063923,30639233,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3063924,30639241,no,no,no,no,no,no,no,no,no,no,no,no,no
3063924,30639242,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063925,30639251,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063925,30639252,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063926,30639261,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063926,30639262,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063926,30639263,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063926,30639264,no,no,no,no,no,yes,yes,no,no,yes,no,no,no
3063928,30639281,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063928,30639282,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063928,30639283,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3063928,30639284,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3063929,30639291,no,no,no,no,no,no,no,no,yes,yes,no,yes,no
3063929,30639292,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063930,30639301,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063930,30639302,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063930,30639303,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3063931,30639311,no,no,no,no,no,no,yes,no,no,yes,yes,no,no
3063931,30639312,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063931,30639313,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3063932,30639321,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063932,30639322,no,no,no,no,no,no,no,no,no,no,no,no,no
3063932,30639323,no,no,yes,yes,no,no,no,no,no,no,no,no,no
3063933,30639331,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063933,30639332,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063933,30639333,no,no,yes,no,no,no,no,no,no,no,no,yes,no
3063933,30639334,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
3063934,30639341,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063935,30639351,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063935,30639352,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063937,30639371,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063938,30639381,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063938,30639382,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
3063940,30639401,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063940,30639402,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3063940,30639403,no,no,yes,yes,no,no,no,no,no,no,no,no,no
3063941,30639411,no,no,no,no,no,no,no,no,no,,yes,yes,no
3063942,30639421,no,no,no,no,no,no,no,no,no,,no,no,no
3063942,30639422,no,yes,no,no,no,no,no,no,no,,no,yes,no
3063942,30639423,no,yes,no,no,no,no,no,no,no,,no,yes,no
3063942,30639424,no,no,no,yes,yes,no,no,no,no,,no,no,no
3063944,30639441,no,no,no,no,no,no,no,no,yes,,no,yes,no
3063945,30639451,no,no,no,no,no,no,no,no,no,no,no,no,no
3063945,30639452,no,no,no,no,no,no,no,no,no,no,no,no,no
3063945,30639453,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3063946,30639461,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
3063947,30639471,no,no,no,no,no,no,no,no,no,,yes,no,no
3063947,30639472,no,no,no,no,no,no,no,no,no,no,yes,no,no
3063947,30639473,no,no,no,no,no,no,no,no,no,,no,no,no
3063948,30639481,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063948,30639482,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063948,30639483,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063948,30639484,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063948,30639485,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no
3063948,30639486,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
3063948,30639487,yes,no,no,no,no,no,no,no,no,yes,,yes,no
3063949,30639491,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3063950,30639501,no,no,no,no,no,no,no,no,no,no,yes,no,no
3063950,30639502,no,no,no,no,no,no,no,no,no,no,yes,no,no
3063950,30639503,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3063950,30639504,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3063950,30639505,yes,no,no,no,no,no,no,no,no,no,no,yes,no
3063951,30639511,no,no,no,no,no,no,no,no,no,no,no,yes,yes
3063951,30639512,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063952,30639521,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063952,30639522,no,no,no,no,no,no,no,no,no,no,no,no,no
3063953,30639531,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063953,30639532,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063953,30639533,yes,no,no,no,no,no,no,no,no,yes,,yes,no
3063954,30639541,no,no,no,no,no,no,no,no,no,,no,no,no
3063954,30639542,no,no,no,no,no,no,no,no,no,,no,no,no
3063954,30639543,no,yes,no,no,no,no,no,no,no,,no,yes,no
3063954,30639544,no,no,no,no,no,no,no,no,no,,,yes,no
3063954,30639545,yes,no,no,no,no,no,no,no,no,,,yes,no
3063955,30639551,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3063955,30639552,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063956,30639561,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063956,30639562,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3063957,30639571,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063957,30639572,no,no,no,no,no,no,no,no,no,no,yes,no,no
3063958,30639581,no,no,no,no,no,no,no,no,no,,no,no,no
3063958,30639582,no,no,no,no,no,no,no,no,no,,no,no,no
3063958,30639583,no,no,no,no,no,yes,yes,no,no,,yes,no,no
3063958,30639584,no,no,yes,no,no,no,no,no,no,,no,yes,no
3063958,30639585,no,yes,no,no,no,no,no,no,no,,no,yes,no
3063959,30639591,no,no,no,no,no,no,yes,no,no,yes,yes,no,no
3063959,30639592,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063959,30639593,no,no,no,no,no,no,no,no,no,yes,,yes,no
3063960,30639601,no,no,no,no,no,no,no,no,no,,no,no,no
3063960,30639602,no,no,no,no,no,no,no,no,no,,yes,no,no
3063961,30639611,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063961,30639612,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no
3063961,30639613,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3063961,30639614,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
3063962,30639621,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063962,30639622,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3063962,30639623,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063962,30639624,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063963,30639631,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063963,30639632,no,no,yes,yes,yes,no,no,no,no,no,no,no,no
3063964,30639641,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063964,30639642,no,no,no,no,no,no,no,no,no,no,no,no,no
3063965,30639651,no,no,no,no,no,no,no,no,no,no,no,no,no
3063965,30639652,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
3063965,30639653,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3063966,30639661,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
3063966,30639662,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063966,30639663,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063966,30639664,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063966,30639665,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
3063966,30639666,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3063967,30639671,no,no,no,yes,yes,no,no,no,no,no,no,no,no
3063967,30639672,no,no,no,yes,yes,no,no,no,no,yes,no,no,no
3063967,30639673,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063967,30639674,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063968,30639681,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063968,30639682,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063968,30639683,no,no,no,no,no,no,no,no,yes,yes,no,yes,no
3063969,30639691,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063969,30639692,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063969,30639693,yes,no,no,no,no,no,no,no,no,yes,,yes,no
3063970,30639701,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3063971,30639711,no,no,no,no,no,no,no,no,no,no,no,no,no
3063971,30639712,no,no,no,no,no,no,no,no,no,no,no,no,no
3063971,30639713,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063972,30639721,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no
3063973,30639731,no,no,no,no,no,no,no,yes,no,no,no,no,no
3063973,30639732,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
3063973,30639733,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063973,30639734,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063973,30639735,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063974,30639741,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063975,30639751,no,no,no,no,no,no,no,no,yes,yes,no,yes,no
3063975,30639752,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063975,30639753,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063976,30639761,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063976,30639762,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063976,30639763,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063977,30639771,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063977,30639772,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063978,30639781,no,no,no,no,no,no,no,no,no,no,no,no,no
3063978,30639782,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063979,30639791,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3063979,30639792,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063979,30639793,no,no,no,no,no,no,no,yes,no,yes,no,no,no
3063980,30639801,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063980,30639802,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3063981,30639811,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063982,30639821,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063982,30639822,no,no,no,no,no,no,no,no,no,no,no,no,no
3063983,30639831,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3063983,30639832,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3063984,30639841,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063985,30639851,no,no,no,no,no,no,no,no,no,no,no,yes,no
3063985,30639852,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3063986,30639861,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063986,30639862,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063986,30639863,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3063987,30639871,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063987,30639872,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
3063987,30639873,no,no,no,no,no,no,no,no,no,yes,,yes,no
3063988,30639881,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063989,30639891,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3063989,30639892,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063989,30639893,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3063989,30639894,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3063989,30639895,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3063990,30639901,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063991,30639911,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063991,30639912,no,no,no,no,no,no,no,no,no,yes,no,no,no
3063991,30639913,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064262,30642621,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064262,30642622,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3064262,30642623,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3064262,30642624,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3064264,30642641,no,no,no,no,no,no,no,no,no,no,no,no,no
3064264,30642642,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064264,30642643,no,no,no,no,no,no,no,no,no,no,no,no,no
3064265,30642651,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3064267,30642671,no,no,no,no,no,no,no,no,no,no,no,no,no
3064267,30642672,no,no,no,no,no,no,no,no,no,no,no,no,no
3064267,30642673,no,no,yes,yes,no,no,no,no,no,no,no,no,no
3064268,30642681,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3064268,30642682,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064269,30642691,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064269,30642692,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064269,30642693,no,no,no,no,no,no,no,no,no,no,no,no,no
3064269,30642694,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
3064269,30642695,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3064270,30642701,no,no,no,no,no,no,no,no,no,no,,yes,no
3064270,30642702,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064270,30642703,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064270,30642704,no,no,no,no,no,no,no,no,no,yes,,no,no
3064270,30642705,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064271,30642711,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064272,30642721,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3064272,30642722,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064272,30642723,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064273,30642731,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064273,30642732,no,no,no,no,no,no,no,no,no,no,no,no,no
3064274,30642741,no,no,no,no,no,no,no,no,no,no,no,no,no
3064274,30642742,no,no,no,no,no,no,no,no,no,no,no,no,no
3064274,30642743,yes,no,no,no,no,no,no,no,no,no,no,yes,no
3064276,30642761,no,no,no,no,no,no,no,no,no,no,no,no,no
3064276,30642762,no,no,no,no,no,no,no,no,no,no,no,no,no
3064276,30642763,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3064276,30642764,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3064276,30642765,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3064277,30642771,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064277,30642772,no,no,no,no,no,no,no,no,yes,no,yes,yes,no
3064277,30642773,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3064277,30642774,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064277,30642775,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no
3064278,30642781,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064278,30642782,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3064278,30642783,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064278,30642784,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3064278,30642785,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3064280,30642801,no,no,no,no,no,no,no,no,yes,no,yes,yes,no
3064280,30642802,no,no,no,no,no,no,no,no,no,no,no,no,no
3064280,30642803,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064280,30642804,no,no,yes,yes,no,no,no,no,no,no,no,no,no
3064280,30642805,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3064281,30642811,no,no,no,no,no,no,no,yes,no,no,no,no,no
3064281,30642812,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064281,30642813,no,no,no,no,no,no,no,no,no,no,yes,no,no
3064283,30642831,no,no,no,no,no,no,no,no,no,no,yes,no,no
3064283,30642832,no,no,no,no,yes,no,no,no,no,no,yes,no,no
3064283,30642833,no,no,no,no,no,no,no,no,no,no,no,no,no
3064284,30642841,no,no,no,no,no,no,no,no,no,no,yes,no,no
3064284,30642842,no,no,no,no,no,no,no,no,no,no,no,no,no
3064284,30642843,no,no,yes,no,no,no,no,no,no,no,no,yes,no
3064285,30642851,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3064285,30642852,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3064286,30642861,no,no,no,no,no,no,no,yes,no,yes,no,no,no
3064286,30642862,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3064286,30642863,no,no,no,yes,yes,no,yes,no,no,yes,yes,no,no
3064287,30642871,no,no,no,yes,yes,no,yes,no,no,yes,yes,no,no
3064287,30642872,no,no,no,yes,yes,no,no,no,no,yes,yes,no,no
3064288,30642881,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064288,30642882,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064288,30642883,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no
3064288,30642884,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3064289,30642891,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3064289,30642892,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064289,30642893,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064290,30642901,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064290,30642902,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064291,30642911,no,no,no,no,no,no,no,no,no,no,no,no,no
3064291,30642912,no,no,no,no,yes,no,no,no,no,no,no,no,no
3064291,30642913,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3064291,30642914,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3064292,30642921,no,no,no,no,no,no,no,no,no,no,no,no,no
3064292,30642922,no,no,no,no,no,yes,yes,no,no,,yes,no,no
3064292,30642923,no,no,no,no,no,no,no,no,no,no,yes,no,no
3064292,30642924,no,yes,no,no,no,no,no,no,no,no,no,yes,no
3064293,30642931,no,no,no,no,no,no,no,no,no,,no,no,no
3064293,30642932,no,no,no,yes,yes,no,no,no,no,,no,no,no
3064293,30642933,no,no,no,no,no,no,no,no,no,,no,no,no
3064294,30642941,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064294,30642942,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064295,30642951,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064295,30642952,no,no,no,no,no,no,no,no,no,yes,,no,no
3064296,30642961,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064296,30642962,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064297,30642971,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064297,30642972,no,no,no,no,no,no,no,yes,no,no,no,no,no
3064298,30642981,no,no,no,no,no,no,no,no,no,no,no,no,no
3064298,30642982,yes,no,no,no,no,no,no,no,no,no,,yes,no
3064299,30642991,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064300,30643001,no,no,no,no,no,no,no,no,yes,no,no,yes,no
3064300,30643002,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064301,30643011,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064301,30643012,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064301,30643013,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064301,30643014,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
3064301,30643015,no,no,no,no,no,no,no,no,no,yes,,yes,no
3064302,30643021,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064302,30643022,no,no,no,no,no,no,no,no,no,no,yes,no,no
3064302,30643023,no,no,no,no,no,no,no,no,no,yes,yes,no,no
3064303,30643031,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064303,30643032,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064303,30643033,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
3064303,30643034,no,no,no,no,no,no,no,no,no,yes,,yes,no
3064304,30643041,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064305,30643051,no,no,no,no,no,no,no,no,no,no,yes,no,no
3064305,30643052,yes,no,no,no,no,no,no,no,no,no,no,yes,no
3064306,30643061,no,no,no,no,no,no,no,no,no,,no,no,no
3064306,30643062,no,no,no,no,no,no,no,no,no,,no,yes,no
3064306,30643063,no,no,no,no,no,yes,yes,no,no,,no,no,no
3064306,30643064,no,yes,no,no,no,no,no,no,no,,no,yes,no
3064307,30643071,no,no,no,no,no,no,no,no,no,,no,no,no
3064307,30643072,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064308,30643081,no,no,no,no,no,no,no,no,no,,no,yes,no
3064308,30643082,no,no,no,no,no,no,no,no,no,,no,no,no
3064308,30643083,no,no,yes,yes,no,no,no,no,no,,no,yes,no
3064308,30643084,no,no,yes,no,no,no,no,no,no,,no,yes,no
3064309,30643091,no,yes,no,no,no,no,no,no,no,,no,yes,no
3064309,30643092,no,no,no,no,no,no,no,no,no,,no,no,no
3064309,30643093,no,no,no,no,no,no,no,no,no,,no,yes,no
3064310,30643101,no,no,no,no,no,no,no,no,no,,no,no,no
3064310,30643102,no,no,no,no,no,no,no,no,no,,yes,no,no
3064310,30643103,no,no,yes,no,no,no,no,no,no,,no,yes,no
3064310,30643104,no,yes,no,no,no,no,no,no,no,,no,yes,no
3064311,30643111,no,no,no,no,no,no,no,no,no,no,yes,yes,no
3064311,30643112,no,no,yes,yes,yes,no,no,no,no,,no,no,no
3064312,30643121,no,no,no,no,no,no,no,yes,no,no,no,no,no
3064312,30643122,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064312,30643123,no,no,no,no,no,yes,yes,no,no,no,no,no,no
3064313,30643131,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064313,30643132,no,no,no,no,no,no,no,no,no,yes,no,yes,no
3064313,30643133,no,no,no,no,no,no,no,no,no,no,yes,no,no
3064313,30643134,no,no,no,no,no,no,no,no,no,yes,,yes,no
3064313,30643135,no,no,yes,no,no,no,no,no,no,no,no,yes,no
3064314,30643141,no,no,no,no,no,no,no,no,no,no,no,no,no
3064314,30643142,no,no,no,no,no,no,no,no,no,no,no,no,no
3064314,30643143,no,no,yes,no,no,no,no,no,no,no,no,yes,no
3064314,30643144,yes,no,no,no,no,no,no,no,no,no,no,yes,no
3064315,30643151,no,no,no,no,no,no,no,no,no,no,no,no,no
3064315,30643152,no,no,no,no,no,no,no,no,no,no,no,no,no
3064315,30643153,no,no,yes,no,no,no,no,no,no,no,no,yes,no
3064316,30643161,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
3064316,30643162,no,no,no,yes,yes,no,no,no,no,yes,no,no,no
3064316,30643163,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
3064316,30643164,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
3064317,30643171,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064318,30643181,no,no,no,no,no,no,no,no,no,yes,no,no,no
3064318,30643182,no,no,no,no,no,no,no,no,no,no,no,yes,no
3064318,30643183,no,no,no,no,yes,no,no,no,no,no,no,no,no
